"GEO_ID","NAME","B20004_001E","B20004_001M","B20004_002E","B20004_002M","B20004_003E","B20004_003M","B20004_004E","B20004_004M","B20004_005E","B20004_005M","B20004_006E","B20004_006M","B20004_007E","B20004_007M","B20004_008E","B20004_008M","B20004_009E","B20004_009M","B20004_010E","B20004_010M","B20004_011E","B20004_011M","B20004_012E","B20004_012M","B20004_013E","B20004_013M","B20004_014E","B20004_014M","B20004_015E","B20004_015M","B20004_016E","B20004_016M","B20004_017E","B20004_017M","B20004_018E","B20004_018M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than high school graduate","Margin of Error!!Total:!!Less than high school graduate","Estimate!!Total:!!High school graduate (includes equivalency)","Margin of Error!!Total:!!High school graduate (includes equivalency)","Estimate!!Total:!!Some college or associate's degree","Margin of Error!!Total:!!Some college or associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Graduate or professional degree","Margin of Error!!Total:!!Graduate or professional degree","Estimate!!Total:!!Male:","Margin of Error!!Total:!!Male:","Estimate!!Total:!!Male:!!Less than high school graduate","Margin of Error!!Total:!!Male:!!Less than high school graduate","Estimate!!Total:!!Male:!!High school graduate (includes equivalency)","Margin of Error!!Total:!!Male:!!High school graduate (includes equivalency)","Estimate!!Total:!!Male:!!Some college or associate's degree","Margin of Error!!Total:!!Male:!!Some college or associate's degree","Estimate!!Total:!!Male:!!Bachelor's degree","Margin of Error!!Total:!!Male:!!Bachelor's degree","Estimate!!Total:!!Male:!!Graduate or professional degree","Margin of Error!!Total:!!Male:!!Graduate or professional degree","Estimate!!Total:!!Female:","Margin of Error!!Total:!!Female:","Estimate!!Total:!!Female:!!Less than high school graduate","Margin of Error!!Total:!!Female:!!Less than high school graduate","Estimate!!Total:!!Female:!!High school graduate (includes equivalency)","Margin of Error!!Total:!!Female:!!High school graduate (includes equivalency)","Estimate!!Total:!!Female:!!Some college or associate's degree","Margin of Error!!Total:!!Female:!!Some college or associate's degree","Estimate!!Total:!!Female:!!Bachelor's degree","Margin of Error!!Total:!!Female:!!Bachelor's degree","Estimate!!Total:!!Female:!!Graduate or professional degree","Margin of Error!!Total:!!Female:!!Graduate or professional degree",
"310M700US20020","Dothan, AL Metro Area","41970","666","28410","2546","35188","1620","41739","1186","54496","2210","72388","6881","51611","1356","33625","1500","42641","1729","54003","2324","73693","5365","101193","9104","34185","1291","23545","4343","25535","2169","31990","1445","46443","2699","61864","4405",
"310M700US20100","Dover, DE Metro Area","49387","1285","40217","5304","40739","1318","46802","1697","53831","3452","76163","2461","55119","2293","42762","7633","48082","3071","56771","3851","64440","4544","87781","7619","44650","1488","37602","11173","33881","3040","42003","2466","50728","1595","68670","6434",
"310M700US20220","Dubuque, IA Metro Area","51814","938","32280","3518","42018","1987","49195","1950","62729","2605","71599","3212","59840","1799","36010","5564","51921","1565","54458","2815","77705","4714","84455","9693","44413","1281","26764","6085","31328","1728","45033","2152","51867","4486","66278","3529",
"310M700US20260","Duluth, MN-WI Metro Area","51286","832","28496","4224","39135","2128","47950","1515","60883","1179","77875","2156","60484","758","31496","4425","47796","2085","59919","1763","73234","2385","87500","5208","43517","1077","22179","6635","30392","1217","39521","1728","53926","1711","72382","2477",
"310M700US20500","Durham-Chapel Hill, NC Metro Area","56729","1011","29843","1800","36244","938","44184","1242","67118","1600","82643","2449","61442","1269","33004","2418","39126","2375","50197","2502","81220","3670","100812","5769","52529","1237","23348","2329","31293","1859","37439","1726","59368","1714","74083","1633",
"310M700US20580","Eagle Pass, TX Metro Area","36767","1627","29375","3176","30335","5866","39042","3431","54956","7960","61815","3211","44754","3783","37443","8010","38678","6245","50703","12357","55491","22377","60332","10638","28611","2772","19987","4531","24472","3262","30384","3046","54836","6270","67054","5231",
"310M700US20740","Eau Claire, WI Metro Area","50218","1190","36023","4339","40576","1529","46166","1257","62256","2530","74614","3397","58160","2077","40951","9297","50697","1769","57257","2700","73237","2652","85000","9322","42341","1167","27426","6727","32076","2506","39367","1273","54141","3155","68591","5077",
"310M700US20940","El Centro, CA Metro Area","37894","1892","24955","1932","34358","2074","41986","2283","60273","9410","85760","6957","45821","3249","34924","2612","39842","2955","50666","3001","75240","9206","88933","13856","31309","1270","17070","1593","23248","2418","35513","1762","48952","7083","84031","9150",
"310M700US21060","Elizabethtown, KY Metro Area","46555","1233","29260","4229","37739","1596","45288","2884","63705","3088","67293","7278","53669","2207","31875","12260","42795","2776","54318","2884","73289","4124","95407","17899","39229","1755","-","**","29569","2884","35443","2282","53146","7194","59272","4492",
"310M700US21140","Elkhart-Goshen, IN Metro Area","46417","1232","41323","2185","41121","1408","48442","1456","50616","1358","65465","5382","54843","1722","48591","3535","50625","2153","60250","2543","64076","5782","70673","9206","36650","1095","28483","6642","31251","1531","37475","1930","42547","2206","62261","5189",
"310M700US21300","Elmira, NY Metro Area","47557","1305","27153","5441","39219","3468","44264","2515","66701","4743","69658","4129","54786","2350","29509","3289","46058","2935","53686","3708","72804","7514","81212","14334","41143","2712","20337","9725","32803","3865","36523","1988","57667","8797","67619","3909",
"310M700US21340","El Paso, TX Metro Area","39276","847","24123","1330","31959","719","37613","1053","55211","1641","73199","3082","45705","1105","30106","2124","36970","1232","45512","1410","62176","2629","84853","4786","32818","851","18773","1187","24221","858","31394","1067","48812","2169","66102","1986",
"310M700US21420","Enid, OK Metro Area","42125","1709","27015","4135","37301","4466","40412","2693","54170","5045","72818","12951","53270","3999","32788","9942","46700","4956","51932","9450","70972","7227","82408","13838","34603","1864","14756","8834","31177","2057","31896","3647","43280","3387","56571","13388",
"310M700US21500","Erie, PA Metro Area","45829","948","25820","3205","36332","1198","41680","1073","59632","2785","75626","2181","52439","1365","30358","1659","45286","2140","50092","2272","70313","2352","86875","7405","39498","1242","16073","4710","28023","1713","35287","2209","51362","2418","69951","2875",
"310M700US21660","Eugene-Springfield, OR Metro Area","45408","913","34122","2440","37686","1628","43222","945","54744","2734","69937","3709","50190","1377","40364","2508","41341","1859","49014","1884","63830","3067","74913","4877","41273","1241","24745","3023","34122","1866","37380","1315","48209","3374","64990","4435",
"310M700US21780","Evansville, IN Metro Area","48467","934","30082","2886","38326","1476","47042","1361","60434","1566","73894","3791","57126","1659","33194","2865","44934","2313","59062","1641","73941","4265","84638","7560","41073","1150","28089","3084","31102","2124","36634","1383","51443","1911","69845","3991",
"310M700US21820","Fairbanks-College, AK Metro Area","59317","2992","36836","6046","51925","2541","55608","4488","68186","7238","87688","7226","69002","4746","39355","10128","58075","5474","66440","3701","76908","6969","99063","15326","48288","3823","34524","5614","45054","3234","41317","2874","54432","12233","74302","10416",
"310M700US22020","Fargo, ND-MN Metro Area","53871","975","40249","4087","40979","1215","50398","1099","60629","1434","77135","3765","60589","1170","41643","3185","46153","1981","58376","2059","68931","3531","83004","7222","48243","826","33200","7011","34321","2263","42271","1591","53111","1339","73433","4057",
"310M700US22140","Farmington, NM Metro Area","40047","1713","28277","6086","32339","1842","39514","2672","52214","3344","79726","7085","47315","1882","39141","10656","40398","4140","46839","3708","62074","7702","93900","29290","33514","1864","22764","8031","26549","2286","32866","2206","46581","5434","68951","11672",
"310M700US22180","Fayetteville, NC Metro Area","43877","673","27804","1926","34976","1138","41782","986","53999","2519","68761","3387","50500","1000","30232","2471","40321","1848","50082","1788","64333","3006","86777","7471","38265","1148","22773","3396","27775","1921","34727","1089","47848","2065","58778","2044",
"310M700US22220","Fayetteville-Springdale-Rogers, AR Metro Area","51141","736","35780","1312","41421","1149","45597","1724","67360","2118","88744","3392","57977","1237","40261","1331","46169","1289","52243","1991","81617","2915","112769","5683","44537","1248","29203","1938","34731","1114","40625","1583","56470","2031","73283","1771",
"310M700US22380","Flagstaff, AZ Metro Area","50116","1336","29442","3107","39590","3659","43357","1756","58696","3347","73473","2497","54116","2558","30767","2216","45847","3596","50818","2709","63238","6120","81939","6697","44565","1653","23795","6226","34287","4010","36147","2047","51595","2987","67383","4615",
"310M700US22420","Flint, MI Metro Area","44753","811","26045","3009","36630","929","41568","1235","63570","2739","75585","2593","53535","1426","32050","2954","43965","2056","54070","1944","78839","4316","88722","7444","36479","826","19250","4601","28010","2330","33869","1820","52500","2583","70146","5139",
"310M700US22500","Florence, SC Metro Area","43672","1390","26671","3693","34794","1860","40408","2311","59976","4545","67561","6207","51592","1911","29267","4629","43296","2741","53567","5101","72606","5661","91166","18985","37157","1910","22019","6797","27620","1614","34063","1440","51725","4763","58410","3600",
"310M700US22520","Florence-Muscle Shoals, AL Metro Area","45076","1633","27865","3366","37482","2206","45173","3043","52989","3089","64281","6095","54904","3721","38785","6947","48468","4345","54934","6544","69844","9161","80643","17475","36071","1328","20571","3150","25658","2374","36358","1722","46786","4077","56377","5406",
"310M700US22540","Fond du Lac, WI Metro Area","50900","1290","40813","5365","43514","1639","51069","2444","62707","3085","71843","5107","60451","1127","44060","5609","52705","1638","64516","3083","73736","3934","77154","13498","41285","1291","30408","5968","31107","1596","40282","1978","52756","2704","67420","7696",
"310M700US22660","Fort Collins-Loveland, CO Metro Area","60844","761","40299","3331","47586","2470","47469","1558","69007","2062","82523","2788","71705","1746","45470","4570","56354","4398","58585","3155","85180","4739","103434","6323","49418","1441","31350","2729","36644","1846","39045","2827","53075","2157","71231","3013",
"310M700US22900","Fort Smith, AR-OK Metro Area","41894","1097","31520","2686","35829","1118","40326","1622","56658","3444","74465","4702","49722","1459","38238","3471","41637","2307","49483","2304","72910","5050","91895","12544","35615","1045","26250","1652","30681","1046","33632","1945","49457","2282","60570","3315",
"310M700US23060","Fort Wayne, IN Metro Area","48591","532","34290","1818","39024","1432","46065","1266","59553","1165","77983","3059","57652","1083","40085","1840","49117","1681","56071","2204","73555","3519","99128","6922","40426","628","22818","4035","30981","1506","38259","1482","51582","1113","64187","4479",
"310M700US23420","Fresno, CA Metro Area","44254","689","28371","810","38150","1176","44462","1338","68873","1717","91921","2262","49080","805","31900","906","43229","1376","51941","1018","78920","2877","103585","3191","39312","1063","21651","1049","31675","1155","37720","1597","61118","1693","86424","3236",
"310M700US23460","Gadsden, AL Metro Area","40555","1689","25450","3624","35179","1850","41661","2749","52361","4787","65411","3977","46647","3359","29815","6742","41918","2985","51239","6339","62422","5599","82404","11079","35117","1374","23671","2493","29220","3505","34820","2654","48349","4578","61000","3632",
"310M700US23540","Gainesville, FL Metro Area","47301","1153","31237","4616","35471","1331","42431","1791","51498","2275","79134","4344","52327","1806","37029","2860","40795","1685","47985","3932","58963","5282","92923","4062","42857","1347","22500","5183","29072","1655","37514","1892","48424","2442","66845","4205",
"310M700US23580","Gainesville, GA Metro Area","46270","1428","35016","1589","40947","1946","45910","3038","63280","2909","77505","4490","52603","2047","39961","3299","47804","1639","54971","6016","84480","3811","86227","10436","38638","1643","29313","2657","32376","3305","37784","3144","52967","2860","71050","5294",
"310M700US23900","Gettysburg, PA Metro Area","50536","1096","38760","3031","42895","1863","49811","2493","65957","3025","76213","4456","58679","2384","44290","3667","52275","2013","60026","2773","83211","4087","92113","9816","41130","1761","21683","4790","30669","3667","39009","2997","57591","4602","70818","4705",
"310M700US24020","Glens Falls, NY Metro Area","50592","1184","34891","8873","42169","1526","48467","1610","61027","3163","78804","4294","57542","2531","38053","10353","51196","1756","57322","4100","73584","4067","95682","10297","43918","1554","33381","8540","32162","1721","40909","1566","52955","4332","69620","4090",
"310M700US24140","Goldsboro, NC Metro Area","40892","1430","25829","2260","36971","2573","38122","1846","58132","3402","72691","3513","48141","1661","28295","3271","42387","3797","50069","3377","66098","3470","81855","7678","35128","1368","20344","8015","27967","3547","30678","1875","54192","2943","67902","6667",
"310M700US24220","Grand Forks, ND-MN Metro Area","51556","1202","31395","4704","40836","1643","48020","1189","59105","2349","76878","5019","57322","2028","42340","13213","46935","3062","54188","2640","66878","5879","80515","7135","45472","1728","16056","3860","33105","2000","40802","2180","50865","3394","73180","5303",
"310M700US24260","Grand Island, NE Metro Area","47148","1570","39611","4368","42046","2169","46919","2206","56766","5669","71883","4627","53119","1433","42145","4309","47949","2557","55485","2517","68741","5594","79375","15543","39722","2574","32075","4026","31958","1712","37493","2837","47702","5880","70795","3681",
"310M700US24300","Grand Junction, CO Metro Area","49696","1273","42569","7190","44192","2346","44770","2431","56167","3203","71430","3783","57586","2012","47795","7600","53608","2551","52899","3396","66776","5762","84537","16821","41648","1388","30149","10919","31749","3461","39866","3027","50484","3048","69085","5942",
"310M700US24340","Grand Rapids-Wyoming-Kentwood, MI Metro Area","51900","406","36565","979","40100","685","45975","775","66586","987","81404","1741","61179","547","42305","2411","46872","1195","57893","1506","81609","1639","95034","3745","42476","637","29932","1801","31624","697","36671","699","53328","1407","72970","2199",
"310M700US24420","Grants Pass, OR Metro Area","41293","2136","32148","6784","36662","2193","39236","3973","59522","7570","76348","5660","48220","3105","39191","6729","47064","4957","45580","4220","61845","10458","91169","18228","35217","2288","23958","4000","27939","3133","34870","3832","56293","13092","71213","8499",
"310M700US24500","Great Falls, MT Metro Area","45977","1658","28462","10322","39763","1942","42802","1461","59232","4026","73203","4588","52462","1891","35360","7249","47270","3162","47875","2479","73333","3221","95848","30629","39932","1429","20175","8570","31495","3848","38027","2274","47136","3075","61210","6278",
"310M700US24540","Greeley, CO Metro Area","57499","1246","40586","2298","47998","1904","52258","1978","71989","2056","81346","4614","68094","1686","48009","3243","57708","3473","69667","3621","87832","5776","102568","3705","45937","1419","31064","10624","35579","1924","41592","1835","58851","4365","70504","3453",
"310M700US24580","Green Bay, WI Metro Area","52512","704","38995","2798","41431","1137","50675","975","63857","2139","75905","3154","60017","852","43871","2666","49279","1640","58821","1369","75919","3607","88818","6320","44701","847","30373","2587","31658","1558","41814","894","55611","2004","70179","2765",
"310M700US24660","Greensboro-High Point, NC Metro Area","45530","769","31039","973","37370","836","41970","730","57628","1735","72676","2706","51855","959","35339","1407","43195","1709","49362","1589","72938","2579","95326","6947","40401","629","24245","1592","31658","1096","37216","1048","49463","1445","65368","2192",
"310M700US24780","Greenville, NC Metro Area","46375","1235","33993","4033","36644","1622","42306","1986","53204","2968","69943","3933","51813","2127","35726","3856","40189","2907","49671","3183","60928","4399","82659","7060","42124","1489","23977","15866","32539","5996","37460","1849","47183","3895","62548","3216",
"310M700US24860","Greenville-Anderson-Greer, SC Metro Area","49094","672","29206","1621","37965","1172","46270","830","63505","2385","75919","2841","58280","1474","33155","2134","45255","1120","57219","1889","79563","3488","99332","4750","40799","558","22577","1867","30555","864","37016","858","50427","1594","64615","2021",
"310M700US25020","Guayama, PR Metro Area","21826","877","13420","2960","16474","1838","21938","1712","29033","1926","29790","4388","22279","1855","14070","4433","17340","2103","24177","2114","33909","7430","30095","5333","21556","1110","9271","5117","15468","3065","20181","2142","27068","3538","29481","6849",
"310M700US25060","Gulfport-Biloxi, MS Metro Area","44222","1070","31773","1904","35063","1190","42558","1562","52406","2277","71079","2516","51855","991","37093","2863","43822","2479","51554","1618","61580","3158","94349","7543","36179","741","21714","1658","28015","1362","34248","1893","47465","1694","61794","3270",
"310M700US25180","Hagerstown-Martinsburg, MD-WV Metro Area","52036","963","37316","3324","45342","1393","50915","1576","69699","4093","77711","3663","59931","1901","46667","9225","51153","1640","61501","1642","86519","5438","100859","11689","44516","1545","24041","3060","33458","2727","41787","1626","55585","5268","70653","1935",
"310M700US25220","Hammond, LA Metro Area","43371","1953","26650","5081","37638","4676","42209","4835","52559","3952","61824","2178","52604","2961","32315","6356","50892","5677","52452","3475","63911","8811","79383","19280","35235","2034","18610","4385","26724","3154","31293","2858","48606","3755","60454","5452",
"310M700US25260","Hanford-Corcoran, CA Metro Area","44930","1757","30619","1998","39998","2449","48396","1640","72701","4387","90236","15879","49494","1845","35641","2441","43633","5734","54706","4966","81277","5353","101262","24185","36369","2324","18073","3524","32128","2800","39614","3864","62642","8615","83822","5226",
"310M700US25420","Harrisburg-Carlisle, PA Metro Area","54442","851","36390","1722","41770","802","49668","1016","66675","1411","84170","3510","62075","850","41799","2804","48879","1784","59215","2084","79277","1808","102877","3972","46328","1044","29119","4486","35183","1136","41932","1325","58798","2437","74808","1982",
"310M700US25500","Harrisonburg, VA Metro Area","47766","1322","34562","2934","42409","2426","46528","2364","50848","3895","72550","4909","56141","1946","39709","3265","50506","2318","56274","4875","65678","7620","87890","7412","40291","2279","28694","2337","31974","1884","39218","4090","42039","3130","65382","3098",
"310M700US25540","Hartford-West Hartford-East Hartford, CT Metro Area","63051","798","34974","1658","44218","983","51698","859","81998","1656","98320","1382","72947","1011","37909","3250","51339","1257","62230","1496","96651","2671","116289","4109","54082","877","30000","2108","35716","1212","43265","1412","68325","1735","86615","2123",
"310M700US25620","Hattiesburg, MS Metro Area","44108","1623","31144","6563","33469","2691","38831","2200","53130","3059","59751","2522","53904","1883","47922","7386","44089","3500","50196","3126","66656","8320","70129","9985","35357","1525","16447","12117","27500","2551","31709","1335","44697","3370","54723","3120",
"310M700US25740","Helena, MT Metro Area","53097","1680","36722","7099","42328","2776","45956","2758","63021","2926","78339","4656","62477","1994","41559","5619","48193","5536","59990","4786","74959","3167","83427","6394","45654","2306","31649","9313","37969","6750","36932","2848","51312","3615","71616","4858",
"310M700US25860","Hickory-Lenoir-Morganton, NC Metro Area","44516","847","32527","1984","38584","1568","41688","1027","57444","2150","71938","4857","50037","1072","36769","3029","43797","2144","50350","1842","70611","3889","90293","13564","38481","1294","26559","2446","32521","1228","35189","1259","51106","1793","62806","2401",
"310M700US25940","Hilton Head Island-Bluffton-Port Royal, SC Metro Area","47428","1200","28957","5432","37193","1641","46025","2311","59512","2793","73425","3680","56443","1459","32848","6074","43023","3644","56345","3089","76939","6198","97338","10347","41207","1458","23707","4916","27925","2414","38405","3048","48795","4207","61127","3509",
"310M700US25980","Hinesville, GA Metro Area","40991","1455","30581","3648","35251","2275","41387","2453","53003","6008","61721","8039","46488","3243","36264","8381","41549","2233","50707","3013","58806","4057","61250","26129","33177","2776","26750","3588","30003","4260","30945","3330","45520","4351","61915","8338",
"310M700US26140","Homosassa Springs, FL Metro Area","39191","2605","24331","4185","34382","2558","40251","4157","52293","2779","74761","10356","43592","2970","26957","8315","37560","3726","45383","3022","69761","11231","89931","19431","34571","2709","21609","9702","29840","2278","34685","2985","48128","2524","62786","12667",
"310M700US26300","Hot Springs, AR Metro Area","38839","1565","31957","2454","32334","3035","36414","1943","53649","3660","67278","3392","43713","2376","33412","3418","38808","3244","44394","3057","60262","9601","73986","9849","33915","2201","26199","5175","25408","3168","31069","2604","51737","3036","65831","3053",
"310M700US26380","Houma-Bayou Cane-Thibodaux, LA Metro Area","48074","1290","36276","2617","41998","2647","46661","2457","56044","4199","66443","4261","62316","2154","50497","5121","59955","2872","66491","4575","75194","9108","100980","23117","34882","1025","23176","5301","27640","2165","33930","1106","50313","2742","61546","3277",
"310M700US26420","Houston-Pasadena-The Woodlands, TX Metro Area","52545","387","30726","289","38611","678","48075","513","73636","625","92718","1470","61100","336","35457","437","46537","705","59324","1039","91922","1104","118547","3245","44066","477","22149","517","30534","414","40019","507","63353","775","77290","1121",
"310M700US26580","Huntington-Ashland, WV-KY-OH Metro Area","45567","1027","27458","6287","36586","888","42176","1213","59063","3164","67956","2672","52996","1510","37633","4158","45176","2767","54121","3359","71829","3419","77826","7424","37473","1316","20813","2154","29242","1040","33623","1341","50996","2246","62808","3034",
"310M700US26620","Huntsville, AL Metro Area","55878","1582","32098","2166","38859","1809","46217","2147","73739","3102","101113","2996","72052","2200","36214","2828","44297","3117","57214","3286","96563","3545","134578","3951","43582","1297","25686","3145","32256","2235","38247","1315","51125","1368","67207","2839",
"310M700US26820","Idaho Falls, ID Metro Area","47126","1546","34430","3080","35360","1714","42500","2534","59198","3543","93015","7972","62377","2583","43211","9120","46524","3524","58614","3064","81762","6061","111377","8429","32002","1176","25365","3127","23518","2081","29530","2133","42009","3405","57758","8319",
"310M700US26900","Indianapolis-Carmel-Greenwood, IN Metro Area","53672","498","32294","989","39901","712","48457","710","67854","1246","88316","1834","62192","514","36880","1128","46784","815","59912","1011","82331","1530","105524","3049","46367","668","26162","1749","32838","918","40981","613","58561","1186","77886","1409",
"310M700US26980","Iowa City, IA Metro Area","53484","1565","30829","2417","35438","1648","44538","2539","58851","3443","80056","4182","60401","1848","44912","5840","43644","2563","53670","3831","64810","4612","87226","5008","47364","1728","15000","10307","26457","4238","39356","2869","51840","3010","73482","3293",
"310M700US27060","Ithaca, NY Metro Area","54591","2275","31715","10606","38516","3514","42224","4010","57159","3573","73112","4536","59871","2503","42955","10486","45061","8457","49548","4310","58825","5180","86950","5331","50635","2315","23622","7703","35179","3717","35553","2928","55344","5173","64880","3770",
"310M700US27100","Jackson, MI Metro Area","47176","1301","31118","3439","38209","1426","45202","1819","62269","2905","81575","4706","53834","2357","34750","7067","43450","2949","54852","3111","74352","5644","93100","4887","40217","1318","23443","6167","30934","1439","37464","1687","54844","2249","75238","7033",
"310M700US27140","Jackson, MS Metro Area","44651","796","25814","2447","34349","1389","40429","945","57595","1885","70241","3251","51612","959","32614","2818","40559","1367","49470","1706","71475","3597","83074","5449","38868","1228","18009","1691","26434","1601","34271","1308","50015","1651","62674","2408",
"310M700US27180","Jackson, TN Metro Area","43221","1242","31380","1181","37239","1687","40534","1407","55800","2747","67763","4344","50449","1581","36024","2400","45182","2791","50995","3032","58773","2313","84613","16169","37469","1683","26463","7808","29863","1683","34954","2093","52230","2519","60934","4642",
"310M700US27260","Jacksonville, FL Metro Area","51030","498","34132","1489","39887","894","46206","948","64493","1711","85699","2263","58680","939","36394","993","45074","1344","54468","1427","79825","2571","109202","3651","44629","717","29718","1851","34571","949","39514","995","54384","1001","68730","2792",
"310M700US27340","Jacksonville, NC Metro Area","47145","1809","35209","2786","40641","1878","41937","1664","60313","6636","77637","5922","52913","2377","37137","4502","48101","2247","50661","2220","72617","2457","93412","11585","37372","2365","19675","6474","30088","1989","32087","2654","49325","3987","65833","6316",
"310M700US27500","Janesville-Beloit, WI Metro Area","50055","890","36267","2717","43915","1186","49132","1257","61332","2565","74885","2624","56921","1538","41681","5432","49591","1515","59502","3116","75000","4282","82672","14632","42453","1494","26134","6714","35375","1564","39064","1934","54199","2583","73597","3546",
"310M700US27620","Jefferson City, MO Metro Area","48054","1188","32349","6616","40648","1464","43323","1608","57547","2320","66537","3671","53405","1740","37703","5162","47815","2312","51014","1896","66731","5688","77895","8477","42062","946","26588","2369","33836","2463","38690","1367","51810","2258","62274","2621",
"310M700US27740","Johnson City, TN Metro Area","43094","1204","28283","1796","35612","1550","40213","2306","58097","2408","65439","2791","48611","1874","32744","4732","39654","1958","45591","3300","70085","5221","77974","9135","38504","1719","26345","3932","31087","1471","34679","1981","49869","3169","59701","3720",
"310M700US27780","Johnstown, PA Metro Area","44580","958","26636","5112","36130","991","42387","1978","58658","2427","72165","3637","51163","1181","35570","10217","43104","1623","51812","2192","65222","3903","81716","9571","38346","1814","21038","6696","29039","1781","35121","1864","51513","3681","66099","6589",
"310M700US27860","Jonesboro, AR Metro Area","42968","1252","30098","3080","34744","1858","41196","1991","54205","6323","68060","4707","48431","2193","39091","5469","40410","2313","50228","3682","72530","9530","84651","9899","37506","2294","23110","4208","25843","1618","33876","2405","47500","2794","64074","4183",
"310M700US27900","Joplin, MO-KS Metro Area","41270","898","30109","1944","36003","1268","39903","1582","49023","2016","66849","3549","49380","1046","34448","2507","46572","3208","50231","2245","60224","4093","81059","7125","33588","1201","23231","5726","28010","1026","32665","1095","44870","2301","58984","3300",
"310M700US27980","Kahului-Wailuku, HI Metro Area","50866","1307","40022","6327","45868","1681","47355","2087","60676","2837","75548","4421","56919","2784","40979","6571","49252","1602","56475","4400","71475","3426","86020","10333","45972","1552","35667","18774","39310","3267","42352","1525","52213","3959","72603","3275",
"310M700US28020","Kalamazoo-Portage, MI Metro Area","53735","1306","33750","7513","39780","2951","46008","1519","66813","2148","80585","2407","61209","1308","37476","5962","48720","3457","55101","2382","77050","3116","92196","5417","45203","1558","22259","5574","31315","2156","38134","2272","58019","3767","73494","4304",
"310M700US28100","Kankakee, IL Metro Area","49567","1280","31791","4620","41923","1611","48112","2211","64737","3592","77216","5868","58945","3009","35271","4359","51785","2274","64037","6968","76141","10609","89983","11616","41464","1173","22577","3581","32711","2941","39092","2233","57324","4934","68170","8078",
"310M700US28140","Kansas City, MO-KS Metro Area","55049","456","33988","1284","41810","480","49145","445","70100","943","82263","1339","64134","651","40363","1354","48472","847","59523","1065","83321","1643","102201","1814","47752","493","25804","1273","34323","869","41234","621","59348","1077","70760","1158",
"310M700US28420","Kennewick-Richland, WA Metro Area","54902","1708","34677","1947","43349","2245","54882","2809","80591","3810","96744","6440","66686","1879","38993","2043","51825","2030","70013","3716","99782","3397","118343","7081","44030","1807","26598","1668","35775","1630","42414","2558","60296","6916","84083","4207",
"310M700US28450","Kenosha, WI Metro Area","54672","1755","42314","4832","45137","2061","49648","1539","66243","2168","84379","5203","63307","2358","46303","2832","51616","3850","60886","3269","79175","4193","101356","5970","47472","1846","30165","5382","36417","1633","40771","2262","58729","3400","76560","5672",
"310M700US28660","Killeen-Temple, TX Metro Area","45063","1137","28842","1706","35781","1046","43132","1264","61250","1299","72049","2388","51332","1249","32130","2019","41758","1956","50726","1914","68925","4638","85081","5878","37540","1333","21620","4218","27996","2409","35536","1629","52395","2950","62219","2851",
"310M700US28700","Kingsport-Bristol, TN-VA Metro Area","43457","893","31423","2665","36582","1228","42249","1533","53357","2291","69768","3936","49390","1159","37019","5533","42824","1584","51730","1825","64088","7587","82257","8369","37102","989","24524","6059","29676","1450","34857","1285","48269","2290","63446","2883",
"310M700US28740","Kingston, NY Metro Area","56130","1498","36737","3972","44482","2278","50941","3070","64736","4313","87897","4403","64371","2525","47222","9119","52395","1983","61888","5283","80845","8972","100141","9617","48892","1583","28198","2046","35391","2530","40104","3330","52022","2961","83434","4817",
"310M700US28880","Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area","60710","777","35407","1564","45001","1324","54220","1426","79408","2303","99116","3086","70504","1502","40970","2618","57160","2044","64064","2860","93112","2358","119228","4356","51328","1421","26392","1822","34976","1257","43796","1593","66395","3293","88573","2683",
"310M700US28940","Knoxville, TN Metro Area","48516","520","31729","1067","39283","1163","44965","795","61746","1301","77556","2364","56581","805","35181","1702","46656","1131","54327","1708","79162","2694","102156","3222","41184","661","25266","1650","31931","615","37194","794","50124","1310","65822","2474",
"310M700US29020","Kokomo, IN Metro Area","45454","2561","30846","5194","36239","2610","47804","3592","63007","5858","70659","10897","57408","3168","31271","5035","46772","6792","61819","4660","83697","7019","91891","27353","36897","1261","26250","12484","30193","3778","38181","2294","51541","2104","60260","9149",
"310M700US29100","La Crosse-Onalaska, WI-MN Metro Area","51766","959","33079","2719","41416","1019","48405","1662","61823","1822","74284","2997","58695","1494","45717","2485","46953","2034","56272","2813","78191","7115","96944","13877","44671","1175","22037","7615","34113","1880","40877","1167","56414","2601","68422","4035",
"310M700US29180","Lafayette, LA Metro Area","47349","991","30762","1623","40269","1413","42328","1674","60518","1724","70171","4483","60947","1252","38822","4757","52500","2937","60068","3391","76707","5646","106032","14600","36960","980","24488","2316","29175","1949","31485","1600","50924","2067","58429","3366",
"310M700US29200","Lafayette-West Lafayette, IN Metro Area","47868","1203","34220","1268","40776","1454","46387","1409","53977","2041","69706","4863","55246","2074","37252","2710","47531","2006","57450","3335","65080","3733","84020","5249","40498","951","28617","6663","32485","2337","37316","1412","46770","1230","61035","3448",
"310M700US29340","Lake Charles, LA Metro Area","46838","1662","32373","4275","37443","2687","46897","3425","56095","4815","62139","3827","60921","2976","38653","3641","51040","2986","64667","3984","99309","15666","76121","11214","34076","2088","24663","6082","26811","1807","32108","1401","45970","3002","60214","3209",
